LSOA11CD,clusters_2011_cleanup_Commercial,clusters_2011_cleanup_Estates,clusters_2011_cleanup_High-density,clusters_2011_cleanup_Low-density,clusters_2011_cleanup_Open green space,clusters_2011_cleanup_Other green,clusters_2011_cleanup_Terraced,count,lsoa
E01000001,0.4857142857142857,0.0,0.42857142857142855,0.0,0.02857142857142857,0.0,0.05714285714285714,35,E01000001
E01000002,0.5,0.0,0.5,0.0,0.0,0.0,0.0,20,E01000002
E01000003,0.09090909090909091,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,11,E01000003
E01000005,0.660377358490566,0.018867924528301886,0.24528301886792453,0.02830188679245283,0.009433962264150943,0.03773584905660377,0.0,106,E01000005
E01000006,0.0,0.0,0.051094890510948905,0.6277372262773723,0.029197080291970802,0.051094890510948905,0.24087591240875914,137,E01000006
E01000007,0.14516129032258066,0.0967741935483871,0.13709677419354838,0.14516129032258066,0.1935483870967742,0.2661290322580645,0.016129032258064516,124,E01000007
E01000008,0.023255813953488372,0.03488372093023256,0.06976744186046512,0.03488372093023256,0.2441860465116279,0.5930232558139535,0.0,86,E01000008
E01000009,0.12612612612612611,0.036036036036036036,0.04504504504504504,0.15315315315315314,0.0,0.06306306306306306,0.5765765765765766,111,E01000009
E01000010,0.21666666666666667,0.075,0.15,0.04583333333333333,0.09166666666666666,0.3,0.12083333333333333,240,E01000010
E01000011,0.03,0.0,0.01,0.1,0.0,0.01,0.85,100,E01000011
E01000012,0.03614457831325301,0.012048192771084338,0.3855421686746988,0.2289156626506024,0.012048192771084338,0.10843373493975904,0.21686746987951808,83,E01000012
E01000013,0.10638297872340426,0.03723404255319149,0.031914893617021274,0.5851063829787234,0.02127659574468085,0.2127659574468085,0.005319148936170213,188,E01000013
E01000014,0.0,0.004545454545454545,0.04090909090909091,0.5227272727272727,0.19090909090909092,0.2318181818181818,0.00909090909090909,220,E01000014
E01000015,0.0,0.011976047904191617,0.011976047904191617,0.6706586826347305,0.08982035928143713,0.20958083832335328,0.005988023952095809,167,E01000015
E01000016,0.02976190476190476,0.011904761904761904,0.017857142857142856,0.6964285714285714,0.017857142857142856,0.2261904761904762,0.0,168,E01000016
E01000017,0.0,0.006134969325153374,0.012269938650306749,0.6380368098159509,0.0,0.34355828220858897,0.0,163,E01000017
E01000018,0.0,0.012903225806451613,0.03870967741935484,0.7032258064516129,0.0,0.24516129032258063,0.0,155,E01000018
E01000019,0.0,0.07947019867549669,0.026490066225165563,0.6754966887417219,0.026490066225165563,0.19205298013245034,0.0,151,E01000019
E01000020,0.0,0.042682926829268296,0.06097560975609756,0.5975609756097561,0.0,0.29878048780487804,0.0,164,E01000020
E01000021,0.061946902654867256,0.05309734513274336,0.017699115044247787,0.45132743362831856,0.035398230088495575,0.37168141592920356,0.008849557522123894,113,E01000021
E01000022,0.0,0.05,0.04375,0.61875,0.0,0.2875,0.0,160,E01000022
E01000023,0.04918032786885246,0.03278688524590164,0.06557377049180328,0.38524590163934425,0.02459016393442623,0.4344262295081967,0.00819672131147541,122,E01000023
E01000024,0.0,0.09448818897637795,0.047244094488188976,0.5039370078740157,0.0,0.3464566929133858,0.007874015748031496,127,E01000024
E01000025,0.0,0.04424778761061947,0.035398230088495575,0.6106194690265486,0.017699115044247787,0.2920353982300885,0.0,113,E01000025
E01000027,0.004210526315789474,0.018947368421052633,0.014736842105263158,0.20842105263157895,0.40842105263157896,0.3452631578947368,0.0,475,E01000027
E01000028,0.0,0.18888888888888888,0.12222222222222222,0.36666666666666664,0.08888888888888889,0.23333333333333334,0.0,90,E01000028
E01000029,0.0,0.014598540145985401,0.0,0.6386861313868614,0.06569343065693431,0.2737226277372263,0.0072992700729927005,274,E01000029
E01000030,0.0036363636363636364,0.06181818181818182,0.025454545454545455,0.29454545454545455,0.12363636363636364,0.48363636363636364,0.007272727272727273,275,E01000030
E01000031,0.003472222222222222,0.003472222222222222,0.017361111111111112,0.40625,0.2534722222222222,0.25,0.06597222222222222,288,E01000031
E01000032,0.07407407407407407,0.004629629629629629,0.027777777777777776,0.6018518518518519,0.009259259259259259,0.19907407407407407,0.08333333333333333,216,E01000032
E01000033,0.0,0.08333333333333333,0.06481481481481481,0.5740740740740741,0.0,0.2777777777777778,0.0,108,E01000033
E01000034,0.0,0.012,0.04,0.476,0.184,0.284,0.004,250,E01000034
E01000035,0.032432432432432434,0.03783783783783784,0.07027027027027027,0.43783783783783786,0.021621621621621623,0.32972972972972975,0.07027027027027027,185,E01000035
E01000036,0.012048192771084338,0.0,0.07228915662650602,0.5783132530120482,0.04216867469879518,0.1144578313253012,0.18072289156626506,166,E01000036
E01000037,0.004329004329004329,0.004329004329004329,0.004329004329004329,0.7878787878787878,0.004329004329004329,0.17316017316017315,0.021645021645021644,231,E01000037
E01000038,0.03508771929824561,0.013157894736842105,0.0043859649122807015,0.7324561403508771,0.013157894736842105,0.18421052631578946,0.017543859649122806,228,E01000038
E01000039,0.004464285714285714,0.004464285714285714,0.044642857142857144,0.375,0.36607142857142855,0.20535714285714285,0.0,224,E01000039
E01000040,0.032520325203252036,0.008130081300813009,0.0975609756097561,0.6585365853658537,0.0,0.14634146341463414,0.056910569105691054,123,E01000040
E01000041,0.0,0.028169014084507043,0.056338028169014086,0.676056338028169,0.04225352112676056,0.18309859154929578,0.014084507042253521,71,E01000041
E01000042,0.0,0.06875,0.05,0.45625,0.1,0.325,0.0,160,E01000042
E01000043,0.0,0.01875,0.0125,0.63125,0.05,0.28125,0.00625,160,E01000043
E01000044,0.006535947712418301,0.006535947712418301,0.0392156862745098,0.1895424836601307,0.0392156862745098,0.09803921568627451,0.6209150326797386,153,E01000044
E01000045,0.0776255707762557,0.0228310502283105,0.0410958904109589,0.3744292237442922,0.0365296803652968,0.4429223744292237,0.0045662100456621,219,E01000045
E01000046,0.0,0.04032258064516129,0.08870967741935484,0.5403225806451613,0.07258064516129033,0.25806451612903225,0.0,124,E01000046
E01000048,0.0,0.13043478260869565,0.5217391304347826,0.0,0.0,0.30434782608695654,0.043478260869565216,23,E01000048
E01000049,0.0,0.020202020202020204,0.1919191919191919,0.3333333333333333,0.1717171717171717,0.1919191919191919,0.09090909090909091,99,E01000049
E01000050,0.0423728813559322,0.059322033898305086,0.0847457627118644,0.19491525423728814,0.05084745762711865,0.1694915254237288,0.3983050847457627,118,E01000050
E01000051,0.058823529411764705,0.11764705882352941,0.29411764705882354,0.058823529411764705,0.0,0.47058823529411764,0.0,17,E01000051
E01000052,0.008888888888888889,0.0044444444444444444,0.07111111111111111,0.39111111111111113,0.1288888888888889,0.1688888888888889,0.22666666666666666,225,E01000052
E01000053,0.039735099337748346,0.019867549668874173,0.09271523178807947,0.33112582781456956,0.11258278145695365,0.3973509933774834,0.006622516556291391,151,E01000053
E01000054,0.0,0.0392156862745098,0.0196078431372549,0.7450980392156863,0.026143790849673203,0.16993464052287582,0.0,153,E01000054
E01000055,0.0,0.03875968992248062,0.06201550387596899,0.5348837209302325,0.07751937984496124,0.2868217054263566,0.0,129,E01000055
E01000056,0.0,0.017857142857142856,0.05952380952380952,0.5119047619047619,0.08928571428571429,0.32142857142857145,0.0,168,E01000056
E01000057,0.07766990291262135,0.019417475728155338,0.10679611650485436,0.5242718446601942,0.019417475728155338,0.2524271844660194,0.0,103,E01000057
E01000058,0.0,0.06451612903225806,0.18548387096774194,0.5645161290322581,0.0,0.18548387096774194,0.0,124,E01000058
E01000059,0.0,0.027210884353741496,0.05442176870748299,0.6394557823129252,0.027210884353741496,0.25170068027210885,0.0,147,E01000059
E01000060,0.011764705882352941,0.16862745098039217,0.054901960784313725,0.27058823529411763,0.08235294117647059,0.4117647058823529,0.0,255,E01000060
E01000061,0.006896551724137931,0.0896551724137931,0.13793103448275862,0.020689655172413793,0.23448275862068965,0.5103448275862069,0.0,145,E01000061
E01000062,0.0,0.09433962264150944,0.08679245283018867,0.5547169811320755,0.0,0.26037735849056604,0.0037735849056603774,265,E01000062
E01000063,0.0,0.01092896174863388,0.03278688524590164,0.6666666666666666,0.0,0.2896174863387978,0.0,183,E01000063
E01000064,0.06806282722513089,0.05235602094240838,0.041884816753926704,0.5968586387434555,0.015706806282722512,0.21465968586387435,0.010471204188481676,191,E01000064
E01000065,0.028169014084507043,0.014084507042253521,0.046948356807511735,0.45539906103286387,0.04225352112676056,0.4131455399061033,0.0,213,E01000065
E01000066,0.0,0.06506849315068493,0.023972602739726026,0.5582191780821918,0.13356164383561644,0.14726027397260275,0.07191780821917808,292,E01000066
E01000067,0.0036231884057971015,0.06159420289855073,0.05434782608695652,0.5253623188405797,0.028985507246376812,0.2318840579710145,0.09420289855072464,276,E01000067
E01000068,0.008064516129032258,0.0,0.024193548387096774,0.4838709677419355,0.10483870967741936,0.1693548387096774,0.20967741935483872,124,E01000068
E01000069,0.010309278350515464,0.0,0.010309278350515464,0.7164948453608248,0.020618556701030927,0.15979381443298968,0.08247422680412371,194,E01000069
